tconst;titleType;germanTitle;primaryTitle;originalTitle;startYear;endYear;runtimeMinutes;genres;IMDBRating;rating;critic;date;tags
tt6902676;movie;Guns Akimbo;Guns Akimbo;Guns Akimbo;2019;\N;98;Action,Comedy,Crime;6.3;6.0;"[""Nerve meets Suicide Squad meets WatchDogs2/FarCry:New Dawn/Rage2/etc.\n"", ""Die Prämisse ist so dämlich wie genial! Ich mag es sehr wenn Filme sich eine Idee nehmen und einfach mit ihr rumspielen. Die Grundidee ist nicht unbedingt neu. Durch Filme wie Nerv oder auch sowas wie Battle Royale kennt man Geschichten von unschuldigen Menschen die in extreme Situationen geworfen werden. Durch die festgenagelten Waffen und das fantastische Schauspiel von Daniel Radcliff machen das ganze aber zu etwas besonderem. Die anderen Charaktere sind auch echt gut gelungen, gerade Samara Weaving hat mich stark an eine unhinged Sweet Dee aus IASIP erinnert. Auch das Spiel mit der Anonymität des Internets und der Perversion dahinter ist auch ganz gut gelungen.\n"", ""Leider macht es einem der Film gerade am Anfang nicht so leicht. Die Darstellung und Sprache sind so überzogen, das man hofft dass das mit einem Augenzwinkern gemeint ist. Leider nehmen sie ihre edginess viel zu ernst, was dann schon echt weh tut. Immerhin nimmt das im Verlauf des Filmes ab, ohne dabei seine Identität zu verlieren. Es wirkt Fokussierter und weniger alles an die Wand klatschend. Sodass auch das Ende dann echt einem gehyped und mit dem Wunsch nach mehr zurück lässt. ""]";2020-11-13 12:39:00;
tt4291600;movie;Lady Macbeth;Lady Macbeth;Lady Macbeth;2016;\N;89;Drama,Romance;6.8;7.0;"[""Ein ruhiger und zermürbender Film. Mit der Ungerechtigkeit ihrer Situation und ihrem Leiden wandelt sich die Protagonistin langsam aber sicher zu einer zerstörenden Bestie, welche das Leben aller auseinander fetzt, die sich ihr in den Weg stellen. Trotz der festen zeitlichen Einordnung, ist die Geschichte eine tief menschliche.\n"", ""Die Kamera ist toll, das fehlen der Musik (bis auf ein paar ausnahmen, die man meiner Meinung nach auch hätte weg lassen können) und das Talent der Schauspieler machen den Film zu etwas besonderen. Es ist nicht gerade der unterhaltsamste Film. Er ist teilweise ein wenig sperrig und durch und durch deprimierend, aber er macht das, was er machen möchte, auf eine super eindringliche Art und Weise. ""]";2020-11-13 12:58:00;
tt0280707;movie;Gosford Park;Gosford Park;Gosford Park;2001;\N;137;Comedy,Drama,Mystery;7.2;8.0;"[""Was für ein Film! Vollgepackt mit Charakteren, Dialogen, Set Designs, Motivationen, Gefühlen und Klassen Konflikten. Schon beim Vorspann kommt man aus dem lesen bekannter Namen gar nicht mehr heraus. Die Welt wird eingeteilt mit Oben und Unten. Herren und Bediensteten. Der Film hat eine stolze Laufzeit von über zwei Stunden, die man dem Film gar nicht anmerkt. Die Dialoge überschlagen sich, die Charaktere agieren auf vielschichtige Art und Weise miteinander. Die Szenen wechseln von einer bis in letzte Detail zusammengestellten Set zum nächsten. Die Arbeit die von allen Beteiligen in diesen Film reingesteckt wurden ist der absolute Wahnsinn.\n"", ""Aber gerade etwas so überladenes kann dann leider schnell an der fehlenden Direktion oder dem Drehbuch scheitern, dies ist hier aber nicht der Fall. Robert Atman macht einen fantastischen Job, jede Szene herausragend zu gestalten und den flow des Films mit dem grandiosen Editing am laufen zu halten.\n"", ""Gerade für ein WhoDoneIt nimmt sich der Film auch echt viel Zeit und so ist es am Ende auch viel interessanter Why als wer nun wirklich der Täter ist. Der Film belohnt den aufmerksamen Zuschauer, kaut einem nie wirklich etwas vor. Es ist auch der absolute Wahnsinn das sie es schaffen alle Bewohner der Villa auszuarbeiten. Am Ende des Filmes hat man wirklich so viele neue Menschen kennen gelernt. Mit Ecken, Kanten, Motivationen und Traumas.\n"", ""Die bissigen Kommentare und Aktionen zwischen den Hierarchischen Welten ist auch super dargestellt und vor allem durch Detektiv Thom.... Thom.... dem Detektiv halt, fantastisch zynisch zusammengefasst.\n"", ""Ein Handwerkliches und Erzählerisches Meisterwerk und Schwergewicht. ""]";2020-11-13 13:29:00;
tt0118688;movie;Batman & Robin;Batman & Robin;Batman & Robin;1997;\N;125;Action,Sci-Fi;3.8;1.0;"[""Mein Gott... was für eine Katastrophe.\n"", ""Doch erst mal das gute. They went all out. Die Szenen, Kostüme, Charaktere, Kamera, Schnitt und Campiness sind alle auf 11 gedreht. Was dabei nicht bedacht wurde ist, wie schnell das einen auf den Sack gehen kann.\n"", ""Die ersten Zehn Minuten hatte ich noch spaß an der überzogenen Architektur, den One-Linern und Action. Doch anschließend wirkte es wie kratzen auf Schiefertafeln. Zermürbend knallte mich der Film über zwei Stunden lang mit Farben, knallenden Effekten, nervtötenden Soundeffekten und Score über eine Geschichte, die wirkt als ob ein vier Jähriger mit seinen Action Figuren spielt, gnadenlos zu. Keiner der Konflikte und Partnerschaften ergeben Sinn. Tonal schwankt der Film zwischen dem dümmsten was man je gesehen hat, zu totkranken Charakteren. Batgirl wirkt Stiefmütterlich in den Film reingeschrieben und bei dem Stress zwischen Batman und Robin will ich meinen Schädel gegen die Wand schlagen.\n"", ""Auf Zahnfleisch gehend und komplett ausgelaugt lässt der Film einen als eine spaßentleerte Hülle zurück.""]";2020-11-13 13:38:00;
tt1316037;movie;Birdemic: Shock and Terror;Birdemic: Shock and Terror;Birdemic: Shock and Terror;2010;\N;105;Horror,Thriller;1.7;2.0;"[""Ich mag schlechte Filme. Vor allem wenn sie mit einer gewissen Ernsthaftigkeit mitbringen, die grausam an der Inkompetenz zerschellt. Inkompetenz trifft es bei dem Film sehr gut. Noch nie habe ich so schlechtes Sounddesign, so ein unnötig in die länge gezogenen und Sinnbefreiten Plot und katastrophal miserables Editing gesehen. YouTube Videos von zwölfjährigen haben eine bessere Produktion als dieser ""Sundance"" Möchtegern Kandidat. Szenen wurden einmal gedreht und dann nicht nochmal angefasst, egal wie schlecht der Ton, das Bild oder sonst was ist. Manche Szenen wurden einfach via Green Screen eingefügt. Geringes Budget kann vieles verzeihen, aber hier spürt man keine Liebe zum Medium. Film ist nur mittel zum zweck um seine preachy Ansichten zu verbreiten.\n"", ""Die erste hälfte des Films ist so fantastisch schlecht gemacht, das ich da noch richtig spaß hatte. So viele sonderbare und unsinnige Entscheidungen. Szenen gehen viel zu lange oder führen nirgendwo hin. Redundanz an allen Ecke und Ende, als ob sie mehrere Szenen für den selben Inhalt gedreht hätten und sich dann am Ende dafür entschieden haben einfach alle reinzunehmen.\n"", ""Aber mit der zweiten hälfte nimmt diese Freude leider stark ab. Alles wird zäher und nerviger. Das schlechte Sounddesign wird brutal gepaart mit unfassbar nervtötende kreischen der Vögel und den überzogenen Schüssen machen einen richtig Kaputt.\n"", ""Auch für jemanden der unbedingt etwas erzählen möchte, erzählt er herzlich wenig und vor allem mit keinerlei Wirkung auf den Zuschauer.\n"", ""Der ersten hälfte würde ich eine ironische 7 geben und der zweiten eine ernstgemeinte 0, weswegen ich mich jetzt in der Mitte getroffen habe. ""]";2020-11-13 14:03:00;
tt8508734;movie;His House;His House;His House;2020;\N;93;Drama,Horror,Thriller;6.5;4.0;"[""Die Prämisse und Umstände des Filmes sind faszinierend und frisch. Gerade im Horror Genre hätte man etwas ganz tolles im Konflikt mit der neuen Welt und dem PTSD ihrer Flucht fantastisch verbinden können. Leider schafft es der Film dann doch nicht ganz, in dem er zu explizit wird und dadurch viel an seinem Horror Potential, Visuell wie auch Narrativ, verliert.\n"", ""His House hätte als Drama so viel besser funktioniert, anstatt diesen halbarschigen Hybrid zu erschaffen, welche sich gegenseitig die größten Stärken zerfressen lässt. Dabei ist die Basis echt gut. Die Schauspieler sind toll, die Kamera und Szenen sind auch super gemacht. Gerade für ein fantastisches Drama ist so viel Vorhanden, mit verschiedenen Ansichten der Integration, der freundlich/feindlichen Umwelt und den greifenden Horror den man physisch aber psychisch nicht hinter sich gelassen hat. Aber dadurch das es die Zombies gibt, das es eine Hexe ist die tatsächlich sich in seine Haut reinzwängen möchte, verramscht das Drama.\n"", ""Das macht diesen Film so hart, er hat da etwas wirklich frisches und gutes und wird durch billige Schockeffekte komplett zunichte gemacht. So wird auch der sehr gute Twist am Ende von dem schlechten Monsterdesign überschattet. Sehr Schade!""]";2020-11-13 14:10:00;
tt0112697;movie;Clueless - was sonst!;Clueless;Clueless;1995;\N;97;Comedy,Romance;6.9;6.0;"[""Die moderne Interpretation von Jane Austens Emma ist einfach Kult. Die Geschichte um die clevere aber weltfremde Cher, die in ihren Elfenturm mit Postcode Envy von allen nicht gezeigten Menschen lebt, ist trotz all der Affluenz und Oberflächlichkeit so herzlich und liebevoll. Wie Austen schon gesagt hat, schreibt sie einen Charakter den zum Notfall nur sie mögen wird. Aber man kann gar nicht anders als sie dann auch ins Herz zu schließen. Trotz einer gewissen Engstirnigkeit, macht sie alles aus einem reinen Grund.\n"", ""Ich mochte den Film und die Serie sehr als ich Jung war, so hab ich mich sehr darauf gefreut den Film mal wieder anzuschauen. Leider hält er sich nicht mehr so, wie er einst in meinen Erinnerungen war. Die Komödie kommt leider zu kurz und wird von viel Drama und unnötiger Ernsthaftigkeit heruntergezogen. Der Style, das Acting und die Charaktere sind nach wie vor Legendär, aber gerade mit den extra Informationen aus der Serie über ihre Freunde, etc. wirkt der Film eher wie ein Pilot und dabei ein wenig Blass. ""]";2020-11-13 14:20:00;
tt11284280;movie;Kadaver;Cadaver;Kadaver;2020;\N;86;Drama,Horror,Thriller;5.2;2.0;"[""Visuell ansprechend und bedeutungsschwanger, hat man das Gefühl das Kadaver etwas zu erzählen hat. Wenn das der Fall sein sollte, fällt das leider aufgrund des schlechten Drehbuches und der halbherzigen Umsetzung leider auch komplett unter den Tisch.\n"", ""Wir beginnen in einer unbeschriebenen Apokalypse, in der vage Regeln aufgestellt werden, die später komplett an Bedeutung verlieren. Schön geschossen im kalten grau, hat dieser Prolog nur den Vorteil, das der Kontrast im Theaterhaus stärker erscheint. Meiner Meinung nach wäre es aber viel kraftvoller gewesen im Theater anzufangen und am Ende in die Apokalypse zu flüchten. Dann hätte man aber nicht die Laufzeit erreicht...\n"", ""Im Theater werden interessante Aspekte aufgebaut, die dann aber nur sporadisch aufgegriffen werden. Was ist echt? Was ist Schauspiel? Verschwimmen die Rollen wenn ich die Maske verliere oder steckt da noch mehr dahinter? Was stark allegorisch anfängt, verläuft mit der Zeit in einer mondänen ""Realität"". Alles wird explizit ausgesprochen und dargestellt und so werden alle dezenten Hinweise und eigene Theorien platt gehauen. Auch gewisse zeitliche und räumliche Aspekte, die ein wenig verschoben wirken, werden so zu Plotholes. Und wenn man mal keine Zeit für Exposition hat, muss es eben die Zeitungsauschnitte im Schrank machen.\n"", ""Dazu ein Haufen Charaktere die sich überhaupt nicht der Situation betreffend verhalten und scheinbar Blind sind, was die Motivation und das Essen angeht, obwohl es so klar ist.\n"", ""Kadaver versucht ein Spagat und fällt dabei voll auf die Fresse. ""]";2020-11-25 15:38:00;
tt1131734;movie;"Jennifer""s Body - Jungs nach ihrem Geschmack";"Jennifer""s Body";"Jennifer""s Body";2009;\N;102;Comedy,Horror;5.5;7.0;"[""Ich hab das Chaos um die ganze ""falsche Werbung"" damals nicht mitbekommen. Aber ich kann mir schon vorstellen wie dieses kultige Kleinod bei den Anzugsträgern und Vermarkter auf taube Ohren und Augen gestoßen ist.\n"", ""Jennifer""s Body ist ein herrlich überdrehter Film, der sich an keiner Ecke wirklich ernst nimmt. Herrlich lebhafte und überzogene Charaktere inmitten einer sonderbar lethargen Kleinstadt bieten eine tolle Leinwand für die dämonische Jennifer und ihre Freundin Needy. Die in dem Film über ihre toxische Beziehung hinauswächst und dabei am Ende auch über das Ziel hinausschießt.\n"", ""Es ist auch toll das man den Film so auslegen kann, das alles was dort passiert, wirklich passiert ist. Ebenso valide ist es aber auch zu sagen, das es in Needys Phantasie zusammengesponnen wird und Jennifer wirklich einfach nur eine durchgeknallte und gefühlskalte Freundin ist.\n"", ""Toller Film der, meiner Meinung nach, ungerechtfertigt zerrissen wird. ""]";2020-11-25 17:00:00;
tt0250494;movie;Natürlich blond!;Legally Blonde;Legally Blonde;2001;\N;96;Comedy,Romance;6.5;6.0;"[""Ein Film der mich oberflächlich gar nicht anspricht. Aus irgendeinem Grund hab ich dann in meinen jungen Jahren nicht weggeschalten, sondern Natürlich blond! eine chance gegeben, und wurde dabei überrascht. Meine initiale Reaktion ist einer der Kernaspekte des Films und die Quelle der besten Momente und Gags aus dem Film. Elle wird ständig wegen ihres Auftretens und Verhaltens verurteilt und abgestempelt. Dieses Unterschätzen ihrer Kapazitäten rächt sich dann in herrlich zufriedenstellenden Szenen, wenn die auf dem Kopf stehendende, klassische Hierarchie der populären Leuten und der Loser in die klassischen Fettnäpfchen treten, nur eben mit einem Twist.\n"", ""Der Film zieht sich manchmal etwas zu arg und die Comedy und das Drama sind oftmals zu strikt voneinander getrennt oder ungeschickt zusammen gewoben. Aber gerade für das clevere Konzept und die gute Ausführung, hat man hier doch ein netten Hollywood Streifen, den man sich mal geben kann. ""]";2020-11-29 18:02:00;
tt1270792;video;Sunday School Musical;Sunday School Musical;Sunday School Musical;2008;\N;93;Drama,Musical;2.4;5.0;"[""Zum Spaß und zum sensationellen Preis von 0,68€ konnten wir uns so ein Kleinod wie Sunday School Musical natürlich nicht durch die Lappen gehen lassen. Wie wir via den Extras herausgefunden haben, wurde der Film auf äußerst klassischer Art und Weise entwickelt.. Wie so oft war als erstes der Titel da, das schlechte Wortspiels ""Sunday School Musical"" und man hat von dort aus immer weiter aufgebaut. 12 Tage Dreh, ein wenig Postproduktion und der Film ist im Kasten.\n"", ""Rachel Lee Goldenberg, die ""coole"" und ""hippe"" christliche Tante saß bei diesem Werk nicht nur im Regiestuhl, sondern auch hinter der Feder. Alles am dem Plot ist entweder ewig weit her gezogen oder man kann schon von weitem jeden einzelnen Storybeat erkennen... ein Film mit Weitsicht also. Die Charaktere kommen nicht über ihre Eindimensionalität und oftmals weniger als einem Merkmal hinaus. Gewisse Aspekte tauchen im Film auf (Mnemonic), werden aber nie wieder genutzt auch wenn es gepasst hätte. Die Schauspieler fallen zwischen überdrehter Cartoon Charakter und steifes Holzbrett. Wobei man da tatsächlich Chris Chatman zu gute halten muss, das der Junge echt gut Singen und auch noch tanzen kann. Auch wenn das Drehbuch mit den furchtbaren Dialogen oftmals nicht mehr hergibt, sind die Schauspieler glaube ich in ihren versteiften Rollen ganz glücklich, nicht weiter gefordert werden zu müssen.\n"", ""Das Pacing des Filmes ist dabei am sonderbarsten. Wichtige Szenen rasen mit einer heiden Geschwindigkeit an einem vorbei, wobei andere unnötige Szenen sich Zeit lassen. Sachen passieren einfach so, Entscheidungen werden wild getroffen und an einem all zu roten Faden will der Film dann doch nicht festhalten.\n"", ""Und nun zu dem wichtigsten an einem Musical... die Musik. Und hier muss ich sagen, war ich sehr überrascht. Ich habe katastrophale Songs über Jesus und Gott erwartet, aber der Komponist hat gar nicht mal so schlechte Arbeit geleistet. Keines der Songs sind richtige Banger, aber so richtig schlecht sind sie dabei auch nicht. Auch dreht der Plot sich viel weniger um Gott und Glauben als ich angenommen habe, es ist eher eine klassische Geschichte der Underdogs und der Magie der Musik.\n"", ""Aus diesem Grund bekommt der Film von mir auch eine 5. Es ist kein guter Film, aber die schlechten Parts darin sind schon wieder so schlecht, das sie wieder gut werden. Wenn man auf schlechte Filme steht und mal Zeit dafür hat, kann man sie schlechter verbringen als mit ""Sunday School Musical"". Ich hätte nie gedacht das ich das mal sagen werde...""]";2020-12-09 19:50:00;
tt0123755;movie;Cube;Cube;Cube;1997;\N;90;Horror,Mystery,Sci-Fi;7.1;7.0;"[""In ""Cube"" kommen zwei meiner Lieben zusammen: Kammerspiele und interessante SciFi Konzept. Eingeschlossen in einem Würfel bestehend aus Würfeln, versucht eine wilde Gruppe, die plötzlich darin aufwacht, den Sinn und Ausgang zu finden.\n"", ""Jeder Charakter steht dabei für sich selbst, aber auch für mehr. Die Verschwörungstheoretikerin, die sich in diesem perfiden Spiel bestätigt fühlt, ein Cop der mehr Sinn dahinter und ihren Rollen sucht und dann tatsächlich findet, ein cleveres Mädchen das schüchtern herein geworfen wird und erst nach einem Sinn viel an Selbstvertrauen gewinnt. Der Autist, welcher eher ein Klotz am Bein ist, aber die Frage der Menschlichkeit aufwirft und der Nihilist, der mehr weiß als er am Anfang zugeben möchte.\n"", ""Die Idee von Cube ist clever gemacht. Die Fallen, die Zufälligkeit des ganzen und die Reibung zwischen den Charakteren halten den Film spannend und einen selbst am zweifeln und ab und an auch mal in Atemlosigkeit zurück. Gerade die Diskussionen warum sie hier sind, fand ich sehr gelungen. Vor allem mit dem letzten Wort, welcher jegliche größere Verschwörung zerbrechen lässt und die unnötige Grausamkeit und Sinnlosigkeit dahinter beleuchtet. Ein paar der Szenen sind wirklich fantastisch gemacht, auch das Stück hafte lösen des Rätsels ist super inszeniert. Leider sind die Schauspieler etwas schwach, allen voran der Cop könnte gerne ein paar Gänge runterdrehen und etwas naturalistisch spielen. Aber das hat den Film für mich nicht großartig schlechter gemacht, da das Ziel und das Konzept bei mir voll aufgegangen sind. ""]";2020-12-09 20:03:00;
tt0108358;movie;Tombstone;Tombstone;Tombstone;1993;\N;130;Biography,Drama,History;7.8;8.0;"[""Tombstone ist ein äußerst interessanter, liebevoll gemachter und toll erzählter Film. Mit den Fremden in der neuen Stadt, wird clever Stück für Stück an Raum und Macht gewonnen. Selbst die am Anfang klar dargestellten Bösewichte leben relativ harmonisch in Tombstone. Erst nach einem Verlangen nach Recht, Ordnung und Gerechtigkeit wird das Gefüge aus der Bahn geworfen und droht gewaltsam auseinander gerissen zu werden. Aber auch hier, wird eher hinterrücks geplant und getan, anstatt eine heftige Konfrontation herauszufordern. Die Spannung wird immer greifbarer und gefährlicher, bis sie plötzlich implodiert und eine gewaltsame Stille alles verschluckt. Geschlagen und Zermürbt, ziehen die Fremden aus der Stadt.\n"", ""Doch die Rache kommt schnell, effektiv und gnadenlos. Gerade der zweite Teil zeichnet sehr gekonnt und Prägnant den Werdegang von Wyatt Earp und seiner Crew. Bis am Ende nicht nur die Gang, sondern auch der wilde Westen an sich abdankt.\n"", ""Die Dialoge sind clever, jeder Charakter dabei herausragend auf seine eigene Art und Weise. Der Plot wird geschickt und unterhaltsam voran getrieben, ohne das man wirklich weiß wo es als nächstes hingeht. Einzig die Liebesgeschichte zwischen Wyatt und Josephine ist ein mächtiger Wertmutstropfen. Dana Delany versucht ihr bestes, verblast aber hinter Joanna Pacula, die eine ähnliche Rolle spielt. Und zwischen ihr und Kurt Russel will es auch nicht so wirklich funken. Auf einer Basis der Charaktere kann man die Anziehung verstehen, aber auf der Leinwand kommt das nicht wirklich heraus und zieht den Film unnötig in die länge.\n"", ""Aber sonst ist der Film wirklich großartig. Allen voran Val Kilmer, der hier eine seiner besten Rollen spielt. Am Anfang ein wenig gewöhnungsbedürftig wird einem im Verlauf des Filmes und vor allem am Ende die Genialität seines Charakters und seiner Gravitas bewusst.\n"", ""Nicht nur für Genre Freunde (zu den ich mich selber nicht Zähle) ein absolut empfehlenswerter Film. Der sogar auf einer wahren Geschichte basiert. Ein Fakt der mich am Ende des Filmes einfach nochmal umgehauen hat. ""]";2020-12-09 20:19:00;
tt0076162;movie;Hausu - House;House;Hausu;1977;\N;88;Comedy,Horror;7.3;8.0;"[""Hausu ist eine Mischung aus wholesome Anime Spaß mit absurden Horror Elementen. Der Film greift einen gleich auf allen Sinnen an. Überdrehte Charaktere, welche in einer schrillen Welt ihr aufgekratztes Leben leben. Nobuhiko Obayashi hatte sichtlich Spaß und versucht so viel wie möglich aus jeder Szene herauszubekommen. Ob es die dauernd quasselnde Narrative, interessanten Setpieces welche auch mal fern ab der Realität dargestellt und beleuchtet werden dürfen, oder der wahnwitzigen Geschichte, zu dessen Inspiratoren auch die kleine Tochter des Regisseurs zählte.\n"", ""Alle Charaktere sind klar gekennzeichnet und haben ein Merkmal das sie ausgezeichnet beschreibt und so auch im Gedächtnis zurück lassen. Ob es nun Oshare (Wunderschön auf japanisch), die beschwingte Piano Spielerin Melody oder die Kampferprobte Kung-Fu ist. Jeder bring etwas besonderes zu diesem wilden Werk. Dabei sind es nicht mal klassisch trainierte Schauspieler, sie sind alle Models mit denen Obaayashi einst zusammen gearbeitet hat. Aber die herrlich überzogenen Dialoge und das extreme Overacting machen diesen Film einfach nur noch besser. Das die Geschichte dabei total Banane ist und es komische Subplots gibt, spielen dabei eine absolut untergeordnete Rolle. In das Haus eines einsamen Geistes mit ihrer Nekomata kann eben alles passieren. Nie so recht mit einem festen Standbein in der Realität, lässt Hausu dieses gegen Ende auch gehen und verliert sich in kompletter Absurdität.\n"", ""Man merkt aber auch schnell, das dieser Film nicht nur ein loses Beiwerk war. Viel liebe zum Detail, wie zum Beispiel eigene Themes der Charaktere, geben der losen und chaotischen Erzählung genau das was es braucht, eine tolle innere Kohäsion. Ein Film der genau weiß was er will und dies mit einer großartigen Absurdität schafft. ""]";2020-12-09 20:34:00;
tt5114356;tvSeries;Legion;Legion;Legion;2017;2019;60;Action,Drama,Sci-Fi;8.2;10.0;"[""Legion ist für mich die beste Serie die ich je gesehen habe. Ich kenne keine Serie die so interessant mit ihrer eigenen Narrative umgeht. Auf so viele frische und clevere Arten. Mit mehreren Metaebenen innerhalb und außerhalb der Show. David als unzuverlässiger Erzähler, geplagt von eigenen Dämonen und Wahn, wird immer wieder von allen Seiten beleuchtet. So wird auch vor dem Recap jeder Episode nicht mit dem klassischen ""Was zuletzt geschah"" geplagt, sondern mit dem was sich zuletzt allegedly (angeblich) zugetragen hat. Dies ist das Programm. Schaue hin, denke mit, aber traue nicht allem was du siehst und hörst.\n"", ""Die Darstellung von psychischen Krankheiten ist hier auch so gut gelungen. Den für den Kranken sind die Dämonen echt, auch wenn sie niemand sehen kann. Einsamkeit, Angst und das Gefühle der Verlorenheit trifft einen härter, als es die Worte zulassen. All das zeigt Legion auf eine feinfühlige und bedeutsame Art und Weise. Zwischen all den Klamauk und Chaos steckt ein wahrer Kern. Trotz Dämonen, Super kräften, Zwielichten Organisationen, nimmt sich Legion dieses Thema mit einer Ernsthaftigkeit an. Wohlüberlegt und gut ausgearbeitet.\n"", ""Was die Serie auch Audio-Visuell an den Tag legt, stellt alle anderen Serien in den Schatten. Die Orte, Klänge, Gegenstände, Personen und vieles mehr haben mehr Bedeutung als nur ihre bloße Existenz. Sie werden geschickt mit der Narrative verbunden um noch mehr zu erzählen. Um mehr zu zeigen und einem mit allen Sinnen anzusprechen. Den Soundtrack möchte ich hier nochmal extra hochheben, der mit ein paar eingestreuten Musical Numbers, etwas wahrlich magisches erschafft. So eine geschickte Verwebung von allen Aspekten des Mediums, so fein und treffend gibt es sehr sehr selten, und Legion hat gleich mehrere davon im Petto.\n"", ""Es ist auch eine Serie die viel von einem abverlangt. Man bekommt viele Details nicht vorgekaut sondern kann sich selbst viele Aspekte durch aufmerksames sehen und nachdenken selbst erarbeiten. Legion hält ihre zuschauer nie zum Narren und denken auch nicht das nur Idioten zusehen. Man wird gefordert aber dabei auch reicht belohnt.\n"", ""Die Schauspieler sind fantastisch gecastet. Allen voran Dan Stevens als David und Navid Neghaban als Farouk. Sie stemmen auf großartige Weise das schauspielerische Schwergewichte der Show. Aber auch alle anderen absolut passend besetzt. Herausstehen dabei natürlich Jermain Clement und Aubrey Plaza. Die Charaktere, ihre Motivationen, Beziehungen und Kräfte sind dabei sehr vielseitig. Es wird auch nicht davor zurückgeschreckt etwas zu experimentieren und Dinge von allen möglichen winkeln zu betrachten.\n"", ""Mit jeder Episode bekommt man etwas neues Geboten. Mit jeder Staffel werden die Karten neu gemischt. Einzig das Ende, welches einfach nicht mit dem kreativen Outburst der Serie mithalten kann, ist ein kleiner Wermutstropfen, der aber im vergleich Gesamtheit und Genialität der Serie keinen nennenswerten negativen Eindruck hinterlässt. Noah Hawley hat einfach etwas viel zu großes aufgebaut, das ein Ende eigentlich gar nicht passt.\n"", ""Eine Schande das die Serie ein wenig gefloppt ist, aber mit so einen untypischen Konzept und einer schier endlosen Experimentierfreude und Kreativität, ist die Serie leider nicht für jedermann. Wer aber darauf steht, das Medium Film liebt, bekommt hier etwas außergewöhnliches Geboten, das einen in Ektase versetzt. ""]";2020-12-09 21:06:00;
tt0094964;movie;Die Unzertrennlichen;Dead Ringers;Dead Ringers;1988;\N;116;Drama,Horror,Thriller;7.2;9.0;"[""Cronenberg hat es mal wieder geschafft. Der Meister der unkonventionellen Erzählung, des brechen mit Konventionen, erschafft mit Dead Ringers ein besonderes Kleinod. Unzugänglich aber unter die Haut gehend, erlebt man das Leben der sonderbaren Zwillingsbrüder Beverly und Elliot. Körperlich frei, sind sie doch im Geiste so fest miteinander verbunden, das sie von dem natürlichen Sonderfall der Siamesischen Zwillinge nicht weit entfernt sind. Erlebnisse sind nur vollwertig, wenn sie geteilt werden. Charakterlich sehr unterschiedlich, steckt doch in beiden die selbe Seele. Vergiftet von Drogen, Trotz, und einem Schrei nach Freiheit und Individualität, zermürben sich die Brüder wie zwischen zwei Mahlsteinen, bis sie komplett zerstört werden. Aber bis auf die brach liegenden Kerne ihrer selbst, wird wieder klar wer oder was sie sind. Unzertrennlich, nicht lebensfähig ohne den anderen.\n"", ""Mit ruhigen und düsteren Bildern zeigt Cronenberg den Alltag der Brüder. Mit einem Gotteskomplex, auf der höhe ihres Schaffens, sind diese ""Larger than Life"" Kreaturen einfachen Konzepten wie Liebe und Sucht unterlegen. Der langsame aber brutale zerfall von Beverly auf allen Ebenen ist schwer anzusehen. Vor allem wenn der Wahn überhand nimmt. Manifestiert in den grotesken Instrumenten, die er für sich anfertigen lässt.\n"", ""Jeremy Irons spielt hier eine seiner besten Rollen. Obwohl Beverly und Elliot sich bis auf das Haar gleichen, schafft er es durch Körpersprache, zwei komplett verschiedene Charaktere zu erschaffen. Manchmal verschwimmt die Grenzen aber auch, was fantastisch zu der narrative passt. Dead Ringers verlangt etwas vom Zuschauer, hält sich manchmal vage und unbestimmt. Mit einem aufmerksamen Auge wird man aber auch dafür belohnt. ""]";2020-12-09 21:21:00;
tt1226681;movie;Pontypool - Radio Zombie;Pontypool;Pontypool;2008;\N;93;Horror,Sci-Fi;6.5;8.0;"[""Pontypool ist ein besonderer Film. Eine Kosmischen-Horror Mauerschau der besonderen Sorte. Begrenzt auf den Mikrokosmos eines Autos und dem des Tonstudios, durchleben wir mit Grant Mazzy, die gleiche Hilflosigkeit einer wahnwitzigen Situation. Ich bin an den Film rangegangen ohne irgendetwas darüber zu wissen und das war auch am besten so. Jede Wendung hatte den passenden Umph und Überraschungseffekt. Das sogar die gewisse Sinnlosigkeit der ersten Minuten, narrativ geschickt weiter verwebt werden, macht diesen Film zu einem besonderen Kleinod. Man merkt das sich jemand mühe gemacht hat, und auch wenn man am Ende ein wenig verwirrt ist, gehört genau dieses Gefühl dazu, da es das menschliche Verständnis überschreitet und zerrt.\n"", ""Das ganze mit Radio Zombie zu Untertiteln finde ich sehr kurz gegriffen und dem Konzept des Filmes nicht entsprechend. Der Virus in der Sprache, das verzweifelte klammern sich weiterzuverbereiten, egal ob der Host überlebt oder nicht, oder sonst sich zwingend durch einen anderen zu Fressen, find ich eine geniale Auslegung des alten Tropes. Gerade auch der Schutzmechanismus ergibt am Ende viel Sinn.\n"", ""Pontypool ist etwas besonderes, das vielleicht nicht bei jedem anschlägt, aber bei mir genau den richtigen Ton getroffen hat.""]";2020-12-22 11:59:00;
